timestamp,datetime,year,month,day,hour,weekday,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,temperature,humidity,wind_speed,precipitation,is_weekend,hour_sin,hour_cos,aqi_rolling_mean,aqi_rolling_std,aqi_rolling_max,aqi_rolling_min,pm2_5_rolling_mean,pm2_5_rolling_std,pm2_5_rolling_max,pm2_5_rolling_min,pm10_rolling_mean,pm10_rolling_std,pm10_rolling_max,pm10_rolling_min,aqi_lag_1,aqi_lag_24,aqi_lag_48,pm2_5_lag_1,pm2_5_lag_24,pm2_5_lag_48,pm10_lag_1,pm10_lag_24,pm10_lag_48,aqi_ema,pm2_5_ema,pm10_ema,temp_aqi_interaction,humidity_wind_interaction,daily_avg_aqi,monthly_avg_aqi,weekly_avg_aqi,aqi_median,aqi_max,aqi_min,aqi_trend,aqi_seasonal,aqi_residual,is_aqi_spike,is_aqi_dip
1734418800,2024-12-17 07:00:00,2024,12,17,7,1,0.7120655267881776,4272.46,24.14,128.87,94.41,71.53,1.272495576037376,1.4282432915206449,49.14,-0.632943053610306,-0.2929444594372551,-0.6426532016066259,0.0,0,0.9659258262890683,-0.25881904510252063,5.0,0.0,5.0,5.0,272.14000000000004,162.71412188519366,655.64,89.47,362.9579166666667,198.17944992791791,821.64,137.62,5.0,5.0,5.0,465.83,146.55,138.64,568.05,205.82,199.43,4.993780045997479,286.4632106825746,373.8584964317595,1307.85,426.40000000000003,4.583333333333333,4.698924731182796,4.6726190476190474,5.0,5.0,5.0,4.882443528617349,0.20650995135266786,-0.08895347997001757,0,0
1734422400,2024-12-17 08:00:00,2024,12,17,8,1,0.7120655267881776,3204.35,11.51,97.33,141.62,73.43,0.9206420679195495,1.2399163941597753,35.46,-0.632943053610306,-0.2929444594372551,-0.6426532016066259,0.0,0,0.8660254037844387,-0.4999999999999998,5.0,0.0,5.0,5.0,276.5808333333333,159.75124853337175,655.64,89.47,370.0266666666667,194.11484190879278,821.64,137.62,5.0,5.0,5.0,261.57,117.98,121.05,366.7,173.58,172.87,4.994277642317681,281.51095382796865,371.4082167172187,1122.8,426.40000000000003,4.583333333333333,4.698924731182796,4.6726190476190474,5.0,5.0,5.0,4.850489260892472,-0.1467884118513739,0.2962991509589026,0,0
1734426000,2024-12-17 09:00:00,2024,12,17,9,1,0.7120655267881776,2723.69,7.49,80.2,165.94,76.29,0.7498966205864998,1.1182702175943389,28.37,-0.632943053610306,-0.2929444594372551,-0.6426532016066259,0.0,0,0.7071067811865476,-0.7071067811865475,5.0,0.0,5.0,5.0,280.43833333333333,156.74470763319118,655.64,89.47,376.67291666666665,189.59505511986873,821.64,137.62,5.0,5.0,5.0,224.56,114.02,113.69,343.23,168.56,159.92,4.994735430932267,275.5180775217312,367.9411593798412,1033.0,426.40000000000003,4.583333333333333,4.698924731182796,4.6726190476190474,5.0,5.0,5.0,4.816961067652207,-0.143871035826849,0.32690996817464146,0,0
1734429600,2024-12-17 10:00:00,2024,12,17,10,1,0.7120655267881776,2937.32,7.71,94.59,157.36,78.2,0.8603677841728048,1.2040484252120507,28.63,-0.632943053610306,-0.2929444594372551,-0.6426532016066259,0.0,0,0.49999999999999994,-0.8660254037844387,5.0,0.0,5.0,5.0,285.06874999999997,152.9978226134497,655.64,89.47,384.1408333333334,184.12099301503034,821.64,137.62,5.0,5.0,5.0,206.6,107.09,95.14,328.07,159.53,134.15,4.9951565964576865,270.9342313199927,365.6066666294539,1091.1,426.40000000000003,4.583333333333333,4.698924731182796,4.6726190476190474,5.0,5.0,5.0,4.782746731874101,-0.14117183273233083,0.35842510085822976,0,0
1734433200,2024-12-17 11:00:00,2024,12,17,11,1,0.7120655267881776,3952.03,9.83,142.57,125.89,77.25,1.3620513730238641,1.6537220224895604,36.48,-0.632943053610306,-0.2929444594372551,-0.6426532016066259,0.0,0,0.258819045102521,-0.9659258262890682,5.0,0.0,5.0,5.0,292.25416666666666,147.81860022740204,655.64,89.47,394.4058333333333,177.1442879324697,821.64,137.62,5.0,5.0,5.0,218.22,98.54,77.93,338.76,148.44,110.66,4.995544068741072,270.9386928143933,367.94213329909763,1354.95,426.40000000000003,4.583333333333333,4.698924731182796,4.6726190476190474,5.0,5.0,5.0,4.748517808018029,0.01768294567934416,0.2337992463026266,0,0
1734436800,2024-12-17 12:00:00,2024,12,17,12,1,0.7120655267881776,4699.71,7.82,189.19,71.53,71.53,1.576624020368348,1.853523460252051,42.56,-0.632943053610306,-0.2929444594372551,-0.6426532016066259,0.0,0,1.2246467991473532e-16,-1.0,5.0,0.0,5.0,5.0,300.75791666666663,141.37562421279728,655.64,110.07,406.15916666666664,168.51367143393804,821.64,174.31,5.0,5.0,4.0,270.99,89.47,59.76,394.8,137.62,86.85,4.995900543241787,272.7483973892418,372.08276263516984,1467.8,426.40000000000003,4.583333333333333,4.698924731182796,4.6726190476190474,5.0,5.0,5.0,4.714724223232027,-0.07997039866480153,0.36524617543277493,0,0
1734440400,2024-12-17 13:00:00,2024,12,17,13,1,0.7120655267881776,5287.17,15.65,216.6,6.79,63.9,1.3390444697640655,1.5969912528116161,47.12,-0.632943053610306,-0.2929444594372551,-0.6426532016066259,0.0,0,-0.2588190451025208,-0.9659258262890683,5.0,0.0,5.0,5.0,307.3620833333334,135.6674264509316,655.64,166.58,415.0516666666667,161.22027630777072,821.64,245.77,5.0,5.0,4.0,293.56,110.07,71.53,419.7,174.31,98.86,4.996228499782445,272.4141255981025,373.33454162435623,1342.85,426.40000000000003,4.583333333333333,4.698924731182796,4.6726190476190474,5.0,5.0,5.0,4.681801780711206,-0.0776402168845101,0.39583843617330405,0,0
1734444000,2024-12-17 14:00:00,2024,12,17,14,1,0.7120655267881776,5447.39,46.49,171.36,0.0,56.74,0.8619839715918813,1.0480588689830217,49.14,-0.632943053610306,-0.2929444594372551,-0.6426532016066259,0.0,0,-0.4999999999999997,-0.8660254037844388,5.0,0.0,5.0,5.0,309.5208333333333,133.72823765795147,655.64,185.6,417.3229166666667,159.38518698503304,821.64,245.77,5.0,5.0,5.0,268.57,166.58,117.38,387.73,264.81,150.92,4.99653021979985,268.0921955502543,369.01337829440774,1091.9499999999998,426.40000000000003,4.583333333333333,4.698924731182796,4.6726190476190474,5.0,5.0,5.0,4.650430094851085,0.12478090802413543,0.2247889971247794,0,0
1734447600,2024-12-17 15:00:00,2024,12,17,15,1,0.7120655267881776,3791.81,24.14,111.04,3.31,44.35,0.1725374325833762,0.3010101197586083,42.56,-0.632943053610306,-0.2929444594372551,-0.6426532016066259,0.0,0,-0.7071067811865471,-0.7071067811865479,5.0,0.0,5.0,5.0,305.03041666666667,137.44398876504212,655.64,145.87,410.60041666666666,164.02989593573702,821.64,226.22,5.0,5.0,5.0,218.39,253.64,177.22,319.32,387.56,219.95,4.996807802215863,258.314419906234,357.58990803085516,729.35,426.40000000000003,4.583333333333333,4.698924731182796,4.6726190476190474,5.0,5.0,5.0,4.621386788828329,0.12712461334387912,0.25148859782779187,0,0
1734451200,2024-12-17 16:00:00,2024,12,17,16,1,0.7120655267881776,1562.12,0.0,45.24,62.23,28.61,-0.4292547064022608,-0.2523355488398402,23.81,-0.632943053610306,-0.2929444594372551,-0.6426532016066259,0.0,0,-0.8660254037844385,-0.5000000000000004,5.0,0.0,5.0,5.0,291.94166666666666,143.17263925724131,655.64,82.57,394.19416666666666,168.99191004348467,821.64,157.26,5.0,5.0,5.0,145.87,396.7,283.39,226.22,551.01,339.59,4.997063178038594,244.25486631373528,341.56351538838675,412.84999999999997,426.40000000000003,4.583333333333333,4.698924731182796,4.6726190476190474,5.0,5.0,5.0,4.595378311288346,0.2296096862171229,0.17501200249453053,0,0
