components_pm2_5,components_pm10,hour,day,month,aqi_rolling_mean,aqi_rolling_std,aqi_rolling_max,aqi_rolling_min,aqi_lag_1,aqi_lag_24,aqi_lag_48,aqi_ema,aqi_category,is_aqi_spike,is_aqi_dip,temp_aqi_interaction,humidity_wind_interaction,daily_avg_aqi,monthly_avg_aqi,weekly_avg_aqi,aqi_median,aqi_max,aqi_min,aqi_trend,aqi_seasonal,aqi_residual,is_weekend,hour_sin,hour_cos,weather_temperature,weather_humidity,weather_wind_speed,weather_precipitation,aqi
-0.6938340938899428,-0.8346484138367863,8,7,12,4.916666666666667,0.2823298512866361,5.0,4.0,4.0,5.0,5.0,4.825618710860865,1,0,1,218.96,439.2,3.9027777777777777,4.698924731182796,4.482142857142857,5.0,5.0,4.0,4.3143023786886046,-0.0734720458927914,-0.240830332795813,1,0.8660254037844387,-0.4999999999999998,0.077611371256297,-0.5291758859780077,-0.2071417077462013,0.0,-0.5308856875811693
-0.7609534067057184,-0.9072670086862056,9,7,12,4.833333333333333,0.4815434123430738,5.0,3.0,4.0,5.0,5.0,4.679569213991996,1,0,1,143.04,439.2,3.9027777777777777,4.698924731182796,4.482142857142857,5.0,5.0,3.0,4.250282739203948,-0.352788092442705,-0.8974946467612432,1,0.7071067811865476,-0.7071067811865475,0.077611371256297,-0.5291758859780077,-0.2071417077462013,0.0,-1.773836901950516
-0.8593506995730382,-0.9847803375530996,10,7,12,4.75,0.6079187588743259,5.0,3.0,3.0,5.0,4.0,4.545203676872637,1,0,1,111.99,439.2,3.9027777777777777,4.698924731182796,4.482142857142857,5.0,5.0,3.0,4.183359280839618,-0.4453387422552334,-0.7380205385843843,1,0.4999999999999999,-0.8660254037844387,0.077611371256297,-0.5291758859780077,-0.2071417077462013,0.0,-1.773836901950516
-0.8856850475191711,-0.9928847332213774,11,7,12,4.666666666666667,0.7019641181630308,5.0,3.0,3.0,5.0,3.0,4.4215873827228265,1,0,1,103.68,439.2,3.9027777777777777,4.698924731182796,4.482142857142857,5.0,5.0,3.0,4.113917631849075,-0.5382878686378303,-0.5756297632112446,1,0.258819045102521,-0.9659258262890682,0.077611371256297,-0.5291758859780077,-0.2071417077462013,0.0,-1.773836901950516
-0.8839737902519134,-0.968491304675274,12,7,12,4.583333333333333,0.7755316082290352,5.0,3.0,3.0,5.0,3.0,4.307860392105001,1,0,1,104.22,439.2,3.9027777777777777,4.698924731182796,4.482142857142857,5.0,5.0,3.0,4.042674693543288,-0.5316397208496721,-0.5110349726936154,1,1.2246467991473532e-16,-1.0,0.077611371256297,-0.5291758859780077,-0.2071417077462013,0.0,-1.773836901950516
-0.6034226682698258,-0.6844362485792028,13,7,12,4.541666666666667,0.7790276362049098,5.0,3.0,3.0,5.0,3.0,4.283231560736601,1,0,0,257.0,439.2,3.9027777777777777,4.698924731182796,4.482142857142857,5.0,5.0,3.0,3.970723160871793,-0.238344790413701,0.2676216295419085,1,-0.2588190451025208,-0.9659258262890684,0.077611371256297,-0.5291758859780077,-0.2071417077462013,0.0,-0.5308856875811693
0.0251791679028489,-0.0660146900107222,14,7,12,4.541666666666667,0.7790276362049098,5.0,3.0,4.0,5.0,4.0,4.340573035877673,0,0,0,651.85,439.2,3.9027777777777777,4.698924731182796,4.482142857142857,5.0,5.0,3.0,3.8994301638356346,0.1545407963237575,0.9460290398406076,1,-0.4999999999999997,-0.8660254037844388,0.077611371256297,-0.5291758859780077,-0.2071417077462013,0.0,0.7120655267881776
0.8598924349318997,0.7543748279345416,15,7,12,4.541666666666667,0.7790276362049098,5.0,3.0,5.0,5.0,4.0,4.39332719300746,0,0,0,1090.85,439.2,3.9027777777777777,4.698924731182796,4.482142857142857,5.0,5.0,3.0,3.8301725767310586,0.1597999875947177,1.0100274356742238,1,-0.7071067811865471,-0.7071067811865479,0.077611371256297,-0.5291758859780077,-0.2071417077462013,0.0,0.7120655267881776
1.7368167145533084,1.627242313870435,16,7,12,4.541666666666667,0.7790276362049098,5.0,3.0,5.0,5.0,5.0,4.441861017566864,0,0,0,1552.0500000000002,439.2,3.9027777777777777,4.698924731182796,4.482142857142857,5.0,5.0,3.0,3.7640945101655143,0.2646847358654212,0.9712207539690644,1,-0.8660254037844385,-0.5000000000000004,0.077611371256297,-0.5291758859780077,-0.2071417077462013,0.0,0.7120655267881776
2.0426564161515377,1.889150704575965,17,7,12,4.541666666666667,0.7790276362049098,5.0,3.0,5.0,5.0,5.0,4.486512136161515,0,0,0,1712.9,439.2,3.9027777777777777,4.698924731182796,4.482142857142857,5.0,5.0,3.0,3.7019715603030057,0.5254938395339597,0.7725346001630347,1,-0.9659258262890684,-0.2588190451025206,0.077611371256297,-0.5291758859780077,-0.2071417077462013,0.0,0.7120655267881776
1.3581535092484436,1.1526938387992018,18,7,12,4.541666666666667,0.7790276362049098,5.0,3.0,5.0,5.0,5.0,4.5275911652685945,0,0,0,1352.9,439.2,3.9027777777777777,4.698924731182796,4.482142857142857,5.0,5.0,3.0,3.6441909105557895,0.5295284483029172,0.8262806411412931,1,-1.0,-1.8369701987210294e-16,0.077611371256297,-0.5291758859780077,-0.2071417077462013,0.0,0.7120655267881776
0.0393445752818158,-0.1619835733697337,19,7,12,4.541666666666667,0.7790276362049098,5.0,3.0,5.0,5.0,5.0,4.565383872047107,0,0,0,659.3000000000001,439.2,3.9027777777777777,4.698924731182796,4.482142857142857,5.0,5.0,3.0,3.5907955810969456,0.5331932293517258,0.8760111895513285,1,-0.9659258262890684,0.2588190451025203,0.077611371256297,-0.5291758859780077,-0.2071417077462013,0.0,0.7120655267881776
-0.7425098561586072,-0.9206673460783084,20,7,12,4.458333333333333,0.8329709356935205,5.0,3.0,5.0,5.0,5.0,4.440153162283339,1,0,0,148.86,439.2,3.9027777777777777,4.698924731182796,4.482142857142857,5.0,5.0,3.0,3.5416172254439013,-0.0377580483152463,-0.5038591771286551,1,-0.8660254037844386,0.5000000000000001,0.077611371256297,-0.5291758859780077,-0.2071417077462013,0.0,-1.773836901950516
-0.9754309842020212,-1.1334679135265515,21,7,12,4.375,0.8753881126826435,5.0,3.0,3.0,5.0,5.0,4.324940909300673,1,0,0,75.36,439.2,3.9027777777777777,4.698924731182796,4.482142857142857,5.0,5.0,3.0,3.496344031362151,-0.0348515192170958,-0.4614925121450555,1,-0.7071067811865477,0.7071067811865474,0.077611371256297,-0.5291758859780077,-0.2071417077462013,0.0,-1.773836901950516
-1.055765005914954,-1.20512360988073,22,7,12,4.25,0.9890707100936768,5.0,2.0,3.0,5.0,5.0,4.138945636556619,1,0,1,33.34,439.2,3.9027777777777777,4.698924731182796,4.482142857142857,5.0,5.0,2.0,3.45460840702819,-0.3194549938979926,-1.1351534131301977,1,-0.5000000000000004,0.8660254037844384,0.077611371256297,-0.5291758859780077,-0.2071417077462013,0.0,-3.016788116319863
-1.0666029686075862,-1.2131477640077375,23,7,12,4.125,1.0759222535351547,5.0,2.0,2.0,5.0,5.0,3.967829985632089,1,0,0,31.06,439.2,3.9027777777777777,4.698924731182796,4.482142857142857,5.0,5.0,2.0,3.4161633836633194,-0.4173388529042394,-0.9988245307590796,1,-0.2588190451025215,0.965925826289068,0.077611371256297,-0.5291758859780077,-0.2071417077462013,0.0,-3.016788116319863
-1.0650818510366904,-1.1931676202314887,0,8,12,4.0,1.1420804814403174,5.0,2.0,2.0,5.0,5.0,3.8104035867815225,1,0,0,31.38,439.2,3.736111111111111,4.698924731182796,4.482142857142857,4.5,5.0,2.0,3.3809246765898067,-0.415448581583774,-0.9654760950060326,1,0.0,1.0,0.077611371256297,-0.5291758859780077,-0.2071417077462013,0.0,-3.016788116319863
-1.0513917928986285,-1.1625955930075895,1,8,12,3.875,1.1909988500706266,5.0,2.0,2.0,5.0,5.0,3.665571299839001,1,0,0,34.26,280.5,3.736111111111111,4.698924731182796,4.482142857142857,4.0,5.0,2.0,3.349015538739429,-0.1573776388800847,-1.1916378998593444,1,0.2588190451025207,0.9659258262890684,-0.2503368248359809,-1.5213478774491682,1.365538686749777,0.0,-3.016788116319863
-0.9949203030791232,-1.1085127941915578,2,8,12,3.7916666666666665,1.1787674722451316,5.0,2.0,2.0,5.0,5.0,3.612325595851881,1,0,0,69.21000000000001,280.5,3.736111111111111,4.698924731182796,4.482142857142857,4.0,5.0,2.0,3.320769185208878,0.2313570562370847,-0.5521262414459627,1,0.4999999999999999,0.8660254037844387,-0.2503368248359809,-1.5213478774491682,1.365538686749777,0.0,-1.773836901950516
-0.880170996324674,-1.003797582834108,3,8,12,3.7083333333333335,1.1601786469133153,5.0,2.0,3.0,5.0,5.0,3.5633395481837304,1,0,0,105.42,280.5,3.736111111111111,4.698924731182796,4.482142857142857,3.5,5.0,2.0,3.296673063679991,0.2328568399158994,-0.5295299035958903,1,0.7071067811865476,0.7071067811865476,-0.2503368248359809,-1.5213478774491682,1.365538686749777,0.0,-1.773836901950516
-0.76494634032932,-0.9061436271084246,4,8,12,3.625,1.1349200316589962,5.0,2.0,3.0,5.0,5.0,3.518272384329032,1,0,0,141.78,280.5,3.736111111111111,4.698924731182796,4.482142857142857,3.0,5.0,2.0,3.277421353642381,0.2343335936471737,-0.5117549472895551,1,0.8660254037844386,0.5000000000000001,-0.2503368248359809,-1.5213478774491682,1.365538686749777,0.0,-1.773836901950516
